Insertion Point	Ponto de inserção	
Insertion Point Backward	Ponto de inserção para trás	
Insertion Point Blink Rate	Taxa de frequência do ponto de inserção	
Insertion Point Color	Cor do ponto de inserção	
Insertion Point Down	Ponto de inserção para baixo	
Insertion Point Forward	Ponto de inserção para frente	
Insertion Point Style	Estilo do ponto de inserção	
Insertion Point Up	Ponto de inserção para cima	
Insets	Suplementos	
Inside Border	Borda interna	
Inside border of CompoundBorder.	Borda interna de CompoundBorder	
Inspector	Inspetor	
Install	Instalar	
Install Components to Palette	Instalar componentes na paleta	
Install Directory	Diretório de instalação	
Install Dirs:	Dir. de instalação	
Install/Reload in Development IDE	Instalar/Recarregar no IDE de desenvolvimento	
Install/Reload in Target Platform	Instalar/Recarregar na plataforma de destino	
Installation cancelled.	Instalação cancelada.	
Installation Directory	Diretório de instalação	
Installation Location	Local da instalação	
Installation Root Directory	Diretório raiz da instalação	
Installed Libraries	Bibliotecas instaladas	
Installed Modules	Módulos instalados	
Installed Platforms	Plataformas instaladas	
Installed Version	Versão instalada	
Installer Information	Informação do instalador	
Instance	Instância	
Instance Properties	Propriedades da isntância	
Instance Serialization	Serialização de instância	
Instantiate	Instanciar	
Instantiate Template	Instanciar modelo	
Instantiating new objects	Instanciar novos objetos	
Instructions	Instruções	
Instrument	Instrumento	
Integer	Inteiro	
Integer constant	Constante inteira	
Integer literal	Inteiro literal	
Integral	Integral	
Integrity	Integridade	
Integrity enhancements facility	Facilidades dos melhoramentos de integridade	
Interface	Interface	
Interface Name	Nome da interface	
Interface Type	Tipo de interface	
Interfaces to implement:	Interfaces a implementar	
Internal	Interno	
Internal Browser	Navegador interno	
Internal Entity Delaration Text	Texto de ceclaração interno de entidade	
Internal error	Erro interno	
Internal error: unreachable code.	Erro interno: código inatingível.	
Internal Execution	Execução interna	
Internal HTTP server stopped	Servidor HTTP interno parado	
Internal Padding X	Preenchimento interno X	
Internal Padding Y	Preenchimento interno Y	
Internal Problem	Problema interno	
Internal Text	Texto interno	
Internationalization	Internacionalização	
Internationalization of Form	Internacionalização de formulários	
Internationalization Regular Expression Format:	Formato de expressão regular para internacionalização	
Internationalization Test Wizard	Assistente de testes de internacionalização	
Internationalization Wizard	Assistente de internacionalização	
Internationalize...	Internacionalizar	
Internationalized Index	Índice internacionalizado	
Internationalized Mnemonics	Mnemônicos internacionalizados	
Internationalized String	String internacionalizada	
Internationalizing	Internacionalizando	
Interrupts background search.	Interrompe pesquisa em segundo plano.	
Interval between update checks	Intervalo entre as verificações por atualizações	
Invalid	Inválido	
Invalid class name	Nome de classe inválido	
Invalid CVS Root	Raiz CVS inválida	
Invalid default value	Valor padrão inválido	
Invalid entry value	Valor de entrada inválido	
Invalid file	Arquivo inválido	
Invalid initial value	Valor inicial inválido	
Invalid input	Entrada inválida	
Invalid input values	Valores de entrada inválidos	
Invalid Login or Password	Usuário ou senha inválidos	
Invalid object	Objeto inválido	
Invalid package name	Nome de pacote inválido	
Invalid platform name	Nome de plataforma inválido	
Invalid Port number	Número da porta inválido	
Invalid repository module name	Nome de módulo do repositório inválido	
Invalid selection	Seleção inválida	
Invalid serialized class name	Nome inválido para classe serializada	
Invalid Source Roots	Raízes de código-fonte inválido	
Invalid type	Tipo inválido	
Invalid type declaration	Declaração de tipo inválida	
Invalid URI for SunDeploymentFactory	URI inválida para o SunDeploymentFactory	
Invalid URL format	Formato de URL inválida	
Invalid Value	Valor inválido	
Invalid value entered	Valor indicado é inválido.	
Invalid value of parameter	Valor inválido de parâmetro	
Invalid XML document	Documento XML inválido	
Invalid XML File	Arquivo XML inválido	
Invalid XML FileSystem	Sistema de arquivos XML inválido	
Invokes customizer	Chama personalizador	
Ior Security Config	Configuração de segurança Ior	
Is Applet	É um applet	
Is Bean	É um Bean	
Is Cache Overflow Allowed	É permitido cache excedente	
Is Connection Validation Required	Validação de conexão obrigatória	
Is Executable	É executável	
Is false	É falso	
Is in Scope	Está no escopo	
Is Interface	É uma interface	
Is Isolation Level Guaranteed	Nível de isolamento garantido	
Is not a directory	Não é um diretório	
Is one of	É um de	
Is Read Only Bean	Bean é somente leitura	
Is Static	É estático	
Is the resource Enabled	O recurso está ativado	
Is today	É hoje	
Is true	É verdadeiro	
Is undefined	É indefinido	
Is Unicast	É difusão ponto a ponto	
Issuer	Emissor	
Italic	Itálico	
Italic Insertion Point	Ponto de inserção em itálico	
Italic Overwrite Caret	Cursor de substituição em itálico	
Item	Item	
Item List	Lista de itens	
J2EE 1.4 Documentation	Documentação J2EE 1.4	
J2EE DD Loaders	Carregadores J2EE DD	
J2EE Debugger	Depurador J2EE	
J2EE Deployment Descriptor API	API descritor de deployment J2EE	
J2EE Development Guide	Guia de desenvolvimento J2EE	
J2EE Libraries	Bibliotecas J2EE	
J2EE Modules	Módulos J2EE	
J2EE Platform	Plataforma J2EE	
J2EE Project Support Utilities	Utilitários de suporte a projetos J2EE	
J2EE Refactoring module	Módulo de refatoração J2EE	
J2EE Server Ant Tasks	Tarefas Ant para servidor J2EE	
J2EE Server Registry	Registro do servidor J2EE	
J2EE Servers	Servidores J2EE	
J2EE Type of component	Tipo J2EE do componente	
J2EE Version	Versão J2EE	
J2SDK Installation Directory	Diretório de Instalação do J2SDK	
J2SE JDK Home Directory	Diretório home para J2SE JDK	
J2SE JDK Selection	Seleção do J2SE JDK	
J2SE Library Descriptor	Descritor de biblioteca J2SE	
J2SE Projects	Projetos J2SE	
J2SE Samples	Exemplos do J2SE	
J2SE standard libraries	Bibliotecas J2SE padrão	
JApplet Form	Formulário Japplet	
JAR and ZIP Archives	Arquivos JAR e Zip	
JAR Archives	Arquivos JAR	
JAR File	Arquivo JAR	
Jar/Zip Archive	Arquivo Jar/Zip	
Java - Navigation	Java _ Navegação	
Java Annotation	Anotação Java	
Java Annotation Type	Tipo de anotação Java	
Java Application	Aplicativo Java	
Java block (multi-line) comment	Comentário Java em bloco (múltiplas linha)	
Java Block Comment	Bloco de comentário Java	
Java BluePrints	Java BluePrints	
Java BluePrints Home Page	Página do Java BluePrints	
Java BluePrints Solutions	Soluções Java BluePrints	
Java Char	Caractere Java	
Java character constant	Constante de caracteres Java	
Java Character Literal	Literal de caracteres Java	
Java Class	Classe Java	
Java Class Library	Biblioteca de classe Java	
Java Debugger Settings	Configurações do depurador Java	
Java Documentation	Documentação Java	
Java double floating-point constant	Constante Java de ponto flutuante duplo	
Java Double Literal	Dupla literal Java	
Java Editor	Editor Java	
Java Editor Library	Biblioteca do Editor Java	
Java Elements	Elementos Java	
Java Enum	Enum Java	
Java Error	Erro Java	
Java Exception	Exceção Java	
Java executable	Java executável	
Java Files (*.java)	Arquivos Java (*.java)	
Java Float Literal	Literal flutuante Java	
Java floating-point constant	Constante Java de ponto-flutuante	
Java Freeform Project Support	Suporte para projeto Java Freeform	
Java GUI Forms	Formulários Java GUI	
Java hexadecimal constant	Constante Java hexadecimal	
Java hexadecimal literal	Hexadecimal literal Java	
Java Hints	Dicas Java	
Java Identifier	Identificador Java	
Java Indentation Engine	Mecanismo de indentação Java	
Java integer constant	Constante de inteiro Java	
Java Integer Literal	Literal de inteiro Java	
Java Interface	Interface Java	
Java Keyword	Palavra-chave Java	
Java Language Model Implementation	Implementação do modelo de linguagem Java	
Java Libraries	Bibliotecas Java	
Java Line Comment	Comentário de linha Java	
Java long integer constant	Constante Java de inteiro longo	
Java Long Integer Literal	Literal Java de inteiro longo	
Java Mail Resources	Recursos de Java Mail	
Java Main Class	Classe Java principal	
Java Method Call	Chamada de método Java	
Java Number	Número Java	
Java Objects	Objetos Java	
Java octal constant	Constante octal Java	
Java octal literal	Literal octal Java	
Java Operator	Operador Java	
Java Package	Pacote Java	
Java Package Info	Informação de pacote Java	
Java Part	Parte Java	
Java Platform	Plataforma Java	
Java Platform Manager	Gerenciador de plataformas Java	
Java Project Support	Suporte de projeto Java	
Java Secure Channel integration	Integração Java Secure Channel	
Java Server Faces Catalog	Catálogo Java Server Faces	
Java Single-Line Comment	Comentário Java em linha única	
Java Source Files	Arquivos do código-fonte Java	
Java Source Objects	Objetos do código-fonte Java	
Java Sources	Códigos-fonte Java	
Java Sources Browse Button	Botão Procurar códigos-fonte Java	
Java Sources Classpath	Classpath de códigos-fonte Java	
Java Sources Generator	Gerador de código-fonte Java	
Java Sources Location	Localização de código-fonte Java	
Java Start	Início de Java	
Java String	String Java	
Java string constant	Constante de string Java	
Java string literal	Literal de string Java	
Java Support APIs	APIs de suporte Java	
Java version	Versão do Java	
Java Whitespace	Espaço em branco Java	
JavaBeans Component	Componente JavaBeans	
Javadoc Comment	Comentário Javadoc	
Javadoc comment is missing.	Está faltando o comentário Javadoc.	
Javadoc comment OK.	Comentário Javadoc OK.	
Javadoc Comment Panel	Painel de comentários Javadoc.	
Javadoc Comment Text	Texto do comentário Javadoc	
Javadoc Index Search	Pesquisa Javadoc por índice	
Javadoc Index Search Panel	Painel de pesquisa Javadoc por índice	
Javadoc Overview	Visão geral do Javadoc	
Javadoc Preferred Size	Tamanho preferencial do Javadoc	
Javadoc Search Engines	Mecanismo de busca Javadoc	
Javadoc Search Types	Tipos de pesquisa do Javadoc	
Javadoc Window	Janela do Javadoc	
Javadocs	Javadocs	
JavaHelp Integration	Integração com o JavaHelp	
JavaHelp Packages	Pacotes de JavaHelp	
JavaMail Resource	Recurso JavaMail	
JavaServer Page File	Arquivo JavaServer Page	
JAX QName Library	Biblioteca JAX Qname	
JAXP Version	Versão JAXP	
JBoss Installation	Instalação Jboss	
JBoss J2EE Factory	Gerador do JBoss J2EE	
JBoss Properties	Propriedades do Jboss	
JBoss Server Installations Locations	Localização da instalação do servidor JBoss	
JBoss's Host	Máquina do  JBoss	
JBoss's Port	Porta do JBoss	
JBoss's Server Name	Nome do servidor JBoss	
JBoss's Server Path	Caminho do servidor JBoss	
JDBC Connection	Conexão JDBC	
JDBC Connection Pool	Pool de conexão JDBC	
JDBC Connection Pool Name	Nome do pool de conexão JDBC	
JDBC Connection Pool Registration	Registro do pool de conexão JDBC	
JDBC Driver Default	Driver padrão JDBC	
JDBC Resource	Recurso JDBC	
JDBC Resource JNDI Name	Recurso JDBC nome JNDI	
JDBC Resource Registration	Registro do recurso JDBC	
JDialog Form	Formulário JDialog	
JDK 1.2/1.3 Search Engine	Mecanismo de pesquisa do JDK 1.2/1.3	
JFrame Form	Formulário JFrame	
JGoodies FormLayout Integration	Integração JGoodies FormLayout	
JInternalFrame Form	Formulário JInternalFrame	
JMI Mappers	Mapeadores JMI	
JMI reflective API	API de reflexão JMI	
JMI Utilities	Utilitários JMI	
Jms Durable Subscription Name	Nome de inscrição Jms consistente	
Jms Max Messages Load	Máximo de mensagens na leitura Jms	
JMS Port	Porta JMS	
JMS Properties	Propriedades JMS	
JMS Provider	Provedor JMS	
JMS Resource	Recurso JMS	
JNDI Name	Nome JNDI	
JNDI Resources	Recursos JNDI	
Join Table	Tabela unida	
JPanel Form	Formulário JPanel	
JPDA Debugger	Depurador JPDA	
JPDA Debugger Ant Task	Tarefa Ant do depurador JPDA	
JPDA Debugger API	API do depurador JPDA	
JPDA Debugger Attach Settings	Configuração de anexo do depurador JPDA	
JPDA Debugger UI	Interface gráfica do depurador JPDA	
JSF Configuration File Loader	Carregador do arquivo de configuração do JSF	
JSF Managed Bean	Bean gerenciado do JSF	
JSF Servlet Name	Nome do servlet do JSF	
JSP Attribute Name	Nome do atributo JSP	
JSP Attribute Value	Valor do atributo JSP	
JSP Comment	Comentário JSP	
JSP Completion	Finalização JSP	
JSP Configuration Property	Propriedade de configuração do JSP	
JSP Document (XML Syntax)	Documento JSP (Sintaxe XML)	
JSP Editor	Editor JSP	
JSP File	Arquivo JSP	
JSP File Name	Nome do arquivo JSP	
JSP Formated Text	Texto formatado JSP	
JSP Group	Grupo JSP	
JSP Indentation Engine	Mecanismo de indentação JSP	
JSP Line Breakpoint Panel	Painel de ponto de interrupção de linha	
JSP Objects	Objetos JSP	
JSP Parser	Analisador de JSP	
JSP Parser Annotation	Analisador de anotação JSP	
JSP Path	Caminho JSP	
JSP Property Group	Grupo de propriedades JSP	
JSP Scriptlet Delimiter	Delimitador de scriptlet JSP	
JSP Symbol	Símbolo JSP	
JSP Syntax Coloring	Realce de sintaxe para JSP	
JSP Tag Error	Erro de marcação JSP	
JSP tag or directive	Marcação ou diretiva JSP	
JSP Text	Texto JSP	
JSP Whitespace	Espaço em branco JSP	
JSP-based Java Servlet Objects	Objetos Java Servlets baseados em JSP	
JSP/Servlet	JSP/Servlet	
JSP/Servlet Breakpoint Support	Suporte de ponto de interrupção de JSP/Servlet	
JUnit Module Help	Ajuda do módulo JUnit	
JUnit Module Settings	Configurações do módulo JUnit	
JUnit Test	Teste JUnit	
JUnit Test Results	Resultados do teste JUnit	
Justification	Justificação	
JVM Arguments	Argumentos JVM	
Keep Abstract	Manter Abstrato	
Key	Chave	
Key Bindings	Associação de teclas	
Key Class	Classe de chave	
Key Field	Campo de chave	
Key Field Name	Nome do campo de chave	
Key from resource	Chave do recurso	
Key of property	Chave da propriedade	
Key Stroke	Atalhos	
Keyboard Shortcuts	Atalhos de teclado	
Keymap	Mapa de teclas	
Keyword	Palavra-chave	
Keyword substitution (-k)	Substituição de palavra-chave (-k)	
Label	Rótulo	
Language	Linguagem	
Language Code	Código do idioma	
Large Icon	Ícone grande	
Last accessed	Último acesso	
Last Check	Última verificação	
Last known CVS status	Última situação do CVS conhecida	
Last Line End	Fim da última linha	
Last Line Start	Início da última linha	
Later than	Depois de	
Layer	Camada	
Layer cannot be empty.	Camada não pode estar vazia.	
Layout	Layout	
Layout axis	Layout do eixo	
Layout constraints properties	Propriedades de restrições do layout	
Lazy initialization	Inicialização tardia	
Leading	Conduzir	
Left	Esquerda	
Left Shift	Deslocar para esquerda	
Left shift operator	Operador de descolamento para esquerda	
Left to Column	Esquerda da coluna	
Length	Comprimento	
Length of array	Tamanho da matriz	
Less Or Equal	Menor ou igual	
Less than	Menor que	
Less than or equals	Menor ou igual que	
Lesser	Menor	
Level	Nível	
Libraries Browse Button	Botão Procurar bibliotecas	
Libraries Folder	Diretório de bibliotecas	
Libraries Location	Localização de bibliotecas	
Library	Biblioteca	
Library Classpath	Classpath da biblioteca	
Library jars	JARs de bibliotecas	
Library Javadoc	Javadoc da biblioteca	
Library Manager	Gerenciador de biblioteca	
Library Name	Nome da biblioteca	
Library Sources	Fontes da biblioteca	
Library Type	Tipo de biblioteca	
Library Wrapper Module Project	Projeto de módulo de Wrapper de bibliotecas	
License	Licença	
License Agreement	Contrato de licença	
License Dialog	Diálogo de licença	
License file	Arquivo da licença	
License Panel	Painel da licença	
License Text	Texto da licença	
Light Gray	Cinza claro	
Like escape clause	Cláusula de escape de Like	
Limited outer joins	Uniões externas limitadas	
Line	Linha	
Line Ascent Correction	Correção de elevação de linha	
Line Comment	Comentário de linha	
Line End	Fim da linha	
Line Height Correction	Correção da altura da linha	
Line Number	Número da linha	
Line Numbers	Número de linhas	
Line Numbers Component	Componente número de linhas	
Line Start	Início da linha	
Line Wrapping Indentation Engine	Motor de indentação com quebra de linhas	
Link	Link	
Link to	Link para	
Link to Message Destination	Destino do link da mensagem	
Linked EJB	EJB ligado	
Linked Enterprise Bean	Enterprise Bean ligado	
Linked Message Destination	Destino da mensagem ligada	
Linked Role	Papel ligado	
List	Lista	
List Limit	Limite da lista	
List of affected modules	Lista de módulos afetados	
List of all filters	Lista de todos os filtros	
List of available projects	Lista de projetos disponíveis	
List of classes	Lista de classes	
List of DatabaseMetaData adaptors	Lista de adaptadores DatabaseMetaData	
List of defined platforms	Lista de plataformas definidas	
List of driver templates	Lista de modelos de driver	
List of errors	Lista de erros	
List of folders	Lista de pastas	
List of foreign keys	Lista de chaves estrangeiras	
List of found files	Lista de arquivos encontrados	
List of Indexes	Lista de índices	
List of javadocs	Lista de javadocs	
List of modified files	Lista de arquivos modificados	
List of modules	Lista de módulos	
List of registered Frameworks	Lista de Frameworks registrados	
List of results	Lista de resultados	
List of saved criteria	Lista de critérios salvos	
List of selected tables	Lista de tabelas selecionadas	
List of sources	Lista de códigos-fonte	
List of stored procedures	Lista de procedimentos armazenados	
List of tables	Lista de tabelas	
List of tags	Lista de marcações	
List of tasks	Lista de tarefas	
List of the subprojects	Lista de subprojetos	
List of types	Lista de tipos	
List of used frameworks	Lista de frameworks utilizados	
List of views	Lista de visualizações	
List Options	Opções da lista	
Listener	Listener	
Listener Class	Classe do Listener	
Listener Generation Style	Estilo de geração do Listener	
Listening	Ouvindo	
Load Time of component	Tempo de carregamento do componente	
Load...	Carregar	
Loader	Carregador	
Loader Implementation Class	Classe de implementação do carregador	
Loader Name	Nome do carregador	
Loading ...	Carregando...	
Loading Annotations	Carregando anotações	
Loading core...	Carregando núcleo...	
Loading help sets...	Carregando conjuntos de ajuda...	
Loading modules...	Carregando módulos...	
Loading package names	Carregando nome de pacotes	
Loading Settings ...	Carregando configurações...	
Loading XML document grammar...	Carregando a gramática de documentos XML...	
Loads and enables modules	Carrega e disponibiliza módulos	
Loads XML Schema files	Carrega arquivos de esquema XML	
Local	Local	
Local address	Endereço local	
Local attribute name	Nome do atributo local	
Local Column	Coluna local	
Local Conflict	Conflito local	
Local element name	Nome do elemento local	
Local File	Arquivo local	
Local Filename	Nome do arquivo local	
Local files per table	Arquivos locais por tabela	
Local Folder	Pasta local	
Local Getter	Getter local	
Local Home Interface	Interface Home local	
Local Instances	Instâncias locais	
Local Interface	Interface local	
Local Methods	Métodos locais	
Local Name	Nome local	
Local Setter	Setter local	
Local Variable	Variável local	
Local Working File	Arquivo de trabalho local	
Local/Remote:	Local/Remoto:	
Locale	Localidade	
Locale Character Set Mapping	Mapeamento do conjunto de caracteres local	
Locale-Charset Mapping	Mapeamento do conjunto de caracteres local	
Localize Name...	Localizar nome...	
Localized display name	Nome de exibição localizado	
Localizing Bundle	Bundle de localização	
Locally Deleted	Localmente excluído	
Locally Modified	Localmente modificado	
Locally New	Localmente novo	
Locally/Remotely Modified	Localmente/Remotamente modificado	
Localpart	Parte local	
Locals	Locais	
Locate Previous IDE	Encontrar IDE anterior	
Location	Localização	
Location Description	Descrição da localização	
Location of the file	Local do arquivo	
Logical not operator	Operador lógico Não	
Logical View	Visualização lógica	
Login Config Needed	Necessita logon na configuração	
Login Config:	Logon na configuração	
Long Description	Descrição longa	
Long integer constant	Constante inteira longa	
Long integer literal	Literal inteira longa	
Look and Feel	Aparência e funcionalidade	
Low	Baixo	
Lower alpha	Alfa minúsculo	
Lower roman	Romano minúsculo	
Lowered	Reduzido	
Macro	Macro 	
Macro Code	Código de macro	
Macro Name	Nome da macro	
Magenta	Violeta	
Mail Host	Máquina de correio	
Mail Session Properties	Propriedades da sessão de correio	
Main Class	Classe principal	
Main Window	Janela principal	
Major Release Version	Versão principal do release	
Make Abstract	Tornar abstrato	
Make Callee Current	Tornar chamador atual	
Make Current	Tornar atual	
Make Keyboard Shortcut	Criar atalho de teclado	
Manage Libraries Button	Botão Gerenciar bibliotecas	
Manage Libraries...	Gerenciar bibliotecas...	
Manage Platforms...	Gerenciar plataformas	
Manage suite platform	Gerenciar plataforma da suíte	
Manage...	Gerenciar...	
Managed Bean	Bean gerenciado	
Managed Bean Class	Classe bean gerenciada	
Managed Bean Name	Nome do bean gerenciado	
Manager	Gerenciador	
Manager Properties	Propriedades do gerenciador	
Manual	Manual	
Manually Downloaded Modules	Módulos baixados manualmente	
Many	Muitos	
Mapping	Mapeamento	
Mapping Properties	Propriedades do mapeamento	
Margin	Margem	
Mark as Servlet	Marcar como Servlet	
Markup Whitespace	Remarcação de espaço em branco	
Master Filesystem	Sistema de arquivos mestre	
Master Group List	Lista Grupo mestre	
Master Password	Senha mestre	
Master Principal List	Lista mestre principal	
Match Brace	Chave correspondente	
Match Bracket	Parênteses correspondentes	
Match Expression	Expressão correspondente	
Match Field Value	Valor do campo correspondente	
Matching Bracket	Parênteses correspondente	
Matching Classes	Classes correspondentes	
Matching Filter Contents	Conteúdo com correspondências no filtro	
Matching Packages	Pacotes correspondentes	
Max age (seconds)	Idade máxima (segundos)	
Max binary literal search	Busca literal binária máxima	
Max Cache Size	Tamanho máximo do cache	
Max catalog name length	Comprimento máximo em nome de catálogo	
Max character literal search	Busca literal de caracter máxima	
Max column name search	Busca de nome de coluna máxima	
Max columns group by	Máximo de colunas em agrupamento	
Max columns in index	Máximo de colunas em índices	
Max columns in select	Máximo de colunas em seleção	
Max columns in table	Máximo de colunas em tabela	
Max columns order by	Máximo de colunas em ordenação	
Max connections	Máximo de conexões	
Max cursor name length	Comprimento máximo em nome de cursor	
Max inactive interval	Intervalo max. de inatividade	
Max index length	Comprimento máximo de índice	
Max Pool Size	Tamanho máximo do pool	
Max procedure name length	Comprimento máximo do nome do procedimento	
Max row size	Tamanho máximo de linha	
Max schema name length	Comprimento máximo do nome do esquema	
Max statement length	Comprimento máximo de expressão	
Max statements	Máximo de expressões	
Max table name length	Comprimento máximo do nome da tabela	
Max tables in select	Máximo de tabelas em seleção	
Max user name length	Comprimento máximo de nome de usuário	
Max wait time:	Tempo máximo de espera	
Maximize Window	Maximizar janela	
Maximum Entries	Máximo de entradas	
Maximum Length	Comprimento máximo	
Maximum Pool Size	Tamanho máximo do pool	
Maximum Time of component	Tempo máximo do componente	
Maximum Wait Time (msecs)	Tempo máximo de espera (msegs)	
Mdb Connection Factory	Fábrica de conexão Mdb	
MDB Container	Contêiner MDB	
Mdb Resource Adapter	Adaptador do recurso Mdb	
MDI Application	Aplicativo MDI	
MDI Mode	Modo MDI	
MDI Window Mode	Janela Modo MDI	
Measure Unit Test Coverage	Medir cobertura de testes unitários	
Medium	Médio	
Medium-High	Médio-alto	
Medium-Low	Médio-baixo	
Member	Membro	
Members to Extract	Membros para extrair	
Members to Extract Description	Descrição dos membros para extrair	
Members to Pull Up	Membros para retirar	
Members to Push Down	Membros para colocar	
Members View	Visualziação dos membros	
Memory	Memória	
Menu	Menu	
Menu Bar	Barra de menu	
Menu Text	Texto do menu	
Merge	Mesclar	
Merge Changes from Branch...	Mesclar alterações do Branch...	
Merge Conflicts Resolver	Resolvedor de conflitos ao mesclar	
Merge Visualizers	Mesclar visualizadores	
Merging Changes from Branch	Mesclando alterações do Branch	
Message	Mensagem	
Message Destination	Destino da mensagem	
Message Destination Name	Nome de destino da mensagem	
Message Destination Reference	Referências de destino da mensagem	
Message Driven	Message Driven	
Message Driven Bean	Message Driven Bean	
Message Format Arguments	Argumentos de formato de mensagem	
Message Handler	Manipulador de mensagem	
Message Handler Classes	Classes manipuladoras de mensagem	
Message Handler Name	Nome do manipulador de mensagem	
Message Security	Segurança de mensagens	
Message Security Binding	Ligações de segurança de mensagens	
Message Security Config	Configuração da mensagem de segurança	
Message Selector	Seletor de mensagem	
Meta data	Metadados	
Metadata Repository API	API de repositório de metadados	
Method	Método 	
Method Access Levels	Níveis de acesso do método	
Method Call	Chamada de método	
Method Declaration	Declaração do método	
Method for adding listeners	Método para adicionar ouvintes	
Method for removing listeners	Método para remover ouvintes	
Method Interface	Interface do método	
Method Interface Type	Tipo de interface do método	
Method List	Lista de métodos	
Method Name	Nome do método	
Method Signature Preview	Visualizar assinatura de método	
Methods to Checkpoint	Métodos para efetuar ponto de verificação	
Methods to Flush	Métodos para esvaziar	
Methods to Secure	Métodos para proteger	
MIME Type	Tipo MIME	
Minimal SQL grammar	Mínimo da gramática SQL	
Minimize Button	Botão Minimizar	
Minimize Window	Minimizar janela	
Minus	Menos	
Minus operator	Operador menos	
Miscellaneous	Miscelâneas	
Missing EJB Reference Name	Faltando nome de referência EJB	
Missing Env Entry Name	Faltando nome de entrada Env	
Missing Filter Class	Faltando classe do filtro	
Missing Filter Name	Faltando nome do filtro	
Missing Home Interface	Faltando interface de início	
Missing Location	Faltando localização	
Missing Param Name	Faltando nome do parâmetro	
Missing ParamValue	Faltando valor do parâmetro	
Missing prefix value	Falta o valor do prefixo	
Missing Reference Name	Faltando nome de referência	
Missing Resource Ref Name	Faltando nome da ref. do recurso	
Missing Resource Type	Faltando tipo do recurso	
Missing Servlet Class	Faltando classe do servlet	
Missing Servlet Name	Faltando nome do servlet	
Missing Test Directory	Faltando diretório de teste	
Missing URI string	Faltando string URI	
Missing URL Pattern	Faltando padrões de URL	
Missing Value	Faltando valor	
Mixed Container	Recipiente misto	
Mixed-case identifiers	Identificadores de maiúsculas/minúsculas	
Mixed-case quoted identifiers	Identificadores de maiúsculas/minúsculas entre aspas	
Mobile	Móvel	
Mode	Modo	
Model	Modelo	
Modeler Type for component	Tipo de modelador para o componente	
Modification Time	Hora de modificação	
Modified	Modificado	
Modified After	Modificado depois de	
Modified Before	Modiificado antes de	
Modified Files	Arquivos modificados	
Modified In Repository	Modificado no repositório	
Modified Within Previous Days	Modificado dentro de um Intervalo de dias anterior	
Modifiers	Modificadores	
Modifiers Panel	Painel de modificadores	
Modify Found Strings.	Modificar strings encontradas	
Module	Módulo	
Module Browser	Navegador de módulo	
Module Build Harness	Infra-estrutura para construção de módulos	
Module Certificate	Certificado do módulo	
Module Dependencies	Dependências do módulo	
Module Description	Descrição do módulo	
Module Details	Detalhes do módulo	
Module Distribution File	Arquivo de distribuição do módulo	
Module for Testing...	Módulo para testes	
Module from NBM file...	Módulo do arquivo NBM	
Module JAR	JAR do módulo	
Module List	Lista de módulos	
Module Manager	Gerenciador de módulos	
Module Manifest	Manifesto do módulo	
Module Mappings	Mapeamentos do módulo	
Module Name	Nome do módulo	
Module Project	Projeto de módulo	
Module Reference	Referência do módulo	
Module Size	Tamanho do módulo	
Module Suite	Suíte de módulos	
Module Suite Project	Projeto de suíte de módulos	
Module System API	API do sistema de módulos	
Module to Checkout	Módulo a ser obtido	
Module Type	Tipo do módulo	
Module URI	Módulo URI	
Modules to Install	Módulos a instalar	
MOF Metadata Repository	Repositório de metadados MOF	
Monitor	Monitor	
Monitor Warning	Aviso do monitor	
Mounted filesystem	Sistema de arquivos montado	
Move	Mover	
Move Button	Botão Mover	
Move Class	Mover classe	
Move Down	Mover para baixo	
Move Down Button	Botão Mover para baixo	
Move Existing Tag	Mover marcação existente	
Move failed	A ação de mover falhou	
Move Inner Class	Mover classe interna	
Move Left	Mover à esquerda	
Move listed classes	Mover classes listadas	
Move Package	Mover pacote	
Move Project	Mover projeto	
Move Right	Mover à direita	
Move to superclass	Mover para superclasse	
Move Up	Mover para cima	
Move Up Button	Botão Mover para cima	
Move Without Refactoring	Mover sem refatorar	
Moving Project	Movendo projeto	
Multi-Filesystem	Multi-sistema de arquivos	
Multi-line Input	Entrada multi-linha	
Multicast Event Source	Fonte de eventos de difusão	
Multicast Event Source Pattern	Padrão de fonte de eventos de difusão	
Multipart/Form-data encoding	Padrão de fonte de eventos de difusão	
Multiple (Compound primary key)	Codificação de formulário/dados em múltiplas partes	
Multiple Branches	Múltiplo (Chave primária composta)	
Multiple Breakpoints	Branches múltiplos	
Multiple nodes selectable checkbox	Caixa de seleção para múltiplos nós selecionáveis	
Multiple Objects Flavor	Tipo de objetos múltiplos	
Multiple objects selected	Múltiplos objetos selecionados	
Multiple Projects	Múltiplos projetos	
Multiple result sets	Conjunto de resultados múltiplos	
Multiple selections	Seleções múltiplas	
Multiple Sources	Múltiplos códigos-fonte	
Multiple transactions	Transações múltiplas	
Multiplicity	Multiplicidade	
Multiply	Multiplicação	
Multiply operator	Operador de multiplicação	
MySQL (MM MySQL driver)	MySQL (Driver MM MySQL)	
Name	Nome	
Name and Location	Nome e localização	
Name and Location Panel	Painel de nome e localização	
Name cannot be blank.	Nome não pode estar em branco	
Name of Notation Declaration	Nome da declaração da notação	
Name of variable	Nome de variável	
Name Prefix is empty.	Prefixo está vazio	
Name Prefix is invalid.	Prefixo inválido	
Name required	É necessário um nome	
Name the table	Nomear tabela	
